"V1","V2","V3"
"0.175921374244615","0.1","A"
"0.264498933328762","0.2","A"
"0.449776519451693","0.3","A"
"1.07503780802238","0.4","A"
"1.5327774617277","0.5","A"
"0.10613631155623","0","B"
"0.594510381147245","0.1","B"
"0.613173143868703","0.2","B"
"1.85676315685343","0.3","B"
"3.69200160485496","0.4","B"
"4.35061828342236","0.5","B"
"0.137641649719997","0","C"
"0.671674325332046","0.1","C"
"1.0171449007788","0.2","C"
"1.78984391069558","0.3","C"
"4.25264393533086","0.4","C"
"6.01099097335907","0.5","C"
"0.0454247268296268","0","A"
"0.0818708269338751","0.1","A"
"0.243269744700147","0.2","A"
"0.521467225166741","0.3","A"
"0.639063520574142","0.4","A"
"1.0207960919283","0.5","A"
"0.0706938716336567","0","B"
"0.364325532033161","0.1","B"
"0.703854281239622","0.2","B"
"1.67541731472239","0.3","B"
"1.87112510755114","0.4","B"
"2.99420159983618","0.5","B"
"0.115451729669936","0","C"
"0.257625637851333","0.1","C"
"0.927723899570671","0.2","C"
"2.04772195607162","0.3","C"
"2.52864083202595","0.4","C"
"3.95474416562716","0.5","C"
"0.0447938613233581","0","A"
"0.0404301022520662","0.1","A"
"0.214231921835581","0.2","A"
"0.363162251517655","0.3","A"
"0.879172298205945","0.4","A"
"1.44737176732417","0.5","A"
"0.0906986252361719","0","B"
"0.0526295560282382","0.1","B"
"0.839798312230692","0.2","B"
"1.06271598804083","0.3","B"
"2.45125636712869","0.4","B"
"4.15738046511176","0.5","B"
"0.129621317668041","0","C"
"0.119667114879877","0.1","C"
"0.816529259037787","0.2","C"
"1.43850134071373","0.3","C"
"3.50528798686882","0.4","C"
"5.61526279579373","0.5","C"
"0.0585772504331319","0","A"
"0.0716035812844155","0.1","A"
"0.305337452473831","0.2","A"
"0.521156803688662","0.3","A"
"0.738044645653332","0.4","A"
"1.05650080837695","0.5","A"
"0.114079069099786","0","B"
"0.283053624619594","0.1","B"
"0.478533200656903","0.2","B"
"1.50242443089367","0.3","B"
"2.52100564424541","0.4","B"
"3.45919957467301","0.5","B"
"0.148927284433695","0","C"
"0.252837267825227","0.1","C"
"1.01586616134843","0.2","C"
"2.07243683663432","0.3","C"
"2.90468612041718","0.4","C"
"4.11171666010375","0.5","C"
"0.0603015057642976","0","A"
"0.148537487063071","0.1","A"
"0.288386037084695","0.2","A"
"0.586421351058782","0.3","A"
"0.545027455868055","0.4","A"
"1.24698143772629","0.5","A"
"0.0668391563078538","0","B"
"0.282433252802716","0.1","B"
"1.00238466238318","0.2","B"
"2.15041603924618","0.3","B"
"2.10658104459626","0.4","B"
"3.77289238964075","0.5","B"
"0.165339293227826","0","C"
"0.546108941134276","0.1","C"
"1.09631594816538","0.2","C"
"2.38487677748575","0.3","C"
"2.16429135187108","0.4","C"
"4.95875480152086","0.5","C"
"0.0203378348167469","0","A"
"0.103976410141856","0.1","A"
"0.250293313277946","0.2","A"
"0.58733966946424","0.3","A"
"0.883729328417553","0.4","A"
"1.54225243911023","0.5","A"
"0.0310527063670053","0","B"
"0.334782735234006","0.1","B"
"0.866667858045915","0.2","B"
"1.83872321097741","0.3","B"
"2.38777819627175","0.4","B"
"4.9229671662464","0.5","B"
"0.0543452935464445","0","C"
"0.409657229370392","0.1","C"
"0.919384029280543","0.2","C"
"2.2799656639103","0.3","C"
"3.35611061122222","0.4","C"
"5.9460982505927","0.5","C"
"0.0573450960819419","0","A"
"0.193842492941826","0.1","A"
"0.320654277191087","0.2","A"
"0.393862550432986","0.3","A"
"0.676440257869172","0.4","A"
"1.59018252242378","0.5","A"
"0.157406460230965","0","B"
"0.826446730769366","0.1","B"
"0.873824681779818","0.2","B"
"1.08908387267724","0.3","B"
"2.47061445773129","0.4","B"
"5.18525897519197","0.5","B"
"0.160594230235402","0","C"
"0.679345569969321","0.1","C"
"1.23930628270897","0.2","C"
"1.49394765335504","0.3","C"
"2.62806510484988","0.4","C"
"6.28774991675551","0.5","C"
"0.0722235957806165","0","A"
"0.0400473782914261","0.1","A"
"0.255099135168188","0.2","A"
"0.589488894042173","0.3","A"
"0.681441978495868","0.4","A"
"0.878172474721148","0.5","A"
"0.0917629274802791","0","B"
"0.121658479252244","0.1","B"
"0.786016202683049","0.2","B"
"1.25832256951797","0.3","B"
"2.56713997808786","0.4","B"
"2.14880901215246","0.5","B"
"0.237949922826295","0","C"
"0.134539093201373","0.1","C"
"0.97280583568622","0.2","C"
"2.30311497572105","0.3","C"
"2.75174682101804","0.4","C"
"3.47884954814513","0.5","C"
"0.0110485627619016","0","A"
"0.0727075140865381","0.1","A"
"0.0603480130259431","0.2","A"
"0.643241305569486","0.3","A"
"0.668734328594879","0.4","A"
"1.77192503868171","0.5","A"
"0.0118020279558303","0","B"
"0.0875677203166493","0.1","B"
"0.087063851464868","0.2","B"
"1.87344102264715","0.3","B"
"2.75393226516601","0.4","B"
"5.14163940148634","0.5","B"
"0.0353219549703696","0","C"
"0.253420527008573","0.1","C"
"0.182221595497687","0.2","C"
"2.56496281790181","0.3","C"
"2.69007465278841","0.4","C"
"7.03332787015823","0.5","C"
"0.0325975734560308","0","A"
"0.113944312561775","0.1","A"
"0.257843679206178","0.2","A"
"0.79762777047839","0.3","A"
"0.801067183857422","0.4","A"
"1.6846076546606","0.5","A"
"0.0310840391586645","0","B"
"0.208534070790398","0.1","B"
"0.884291986724073","0.2","B"
"2.69099829345889","0.3","B"
"2.59992878919207","0.4","B"
"4.44944873743908","0.5","B"
"0.0988936858411973","0","C"
"0.357963186817081","0.1","C"
"0.98219688332297","0.2","C"
"3.1315410829686","0.3","C"
"3.10955589335471","0.4","C"
"6.66199024919169","0.5","C"
"0.0378252316956664","0","A"
"0.0403677582601197","0.1","A"
"0.290224148212836","0.2","A"
"0.437303457344263","0.3","A"
"0.84925125862461","0.4","A"
"1.20510316699185","0.5","A"
"0.0381432640236385","0","B"
"0.0397921272225491","0.1","B"
"0.765433430874113","0.2","B"
"1.39860771782894","0.3","B"
"3.02946756879059","0.4","B"
"3.6131454061334","0.5","B"
"0.104766691849575","0","C"
"0.112037378273151","0.1","C"
"1.13251159479534","0.2","C"
"1.70278140029006","0.3","C"
"3.24463754364789","0.4","C"
"4.82959769811793","0.5","C"
"0.035250353343712","0","A"
"0.200296897651092","0.1","A"
"0.21217795078568","0.2","A"
"0.383863075294355","0.3","A"
"0.828596216804314","0.4","A"
"1.3043188783035","0.5","A"
"0.1176247255817","0","B"
"0.33141159533696","0.1","B"
"0.536831122962376","0.2","B"
"1.67371436826215","0.3","B"
"2.32441407824939","0.4","B"
"3.96173877099113","0.5","B"
"0.0920183930622115","0","C"
"0.698575046543022","0.1","C"
"0.808555880691612","0.2","C"
"1.44297000710433","0.3","C"
"3.27922927595356","0.4","C"
"5.12504491258149","0.5","C"
"0.03118590247571","0","A"
"0.0896576595023081","0.1","A"
"0.130530192521816","0.2","A"
"0.665304651623081","0.3","A"
"1.12002278679639","0.4","A"
"1.13826989526825","0.5","A"
"0.0428243533237418","0","B"
"0.314617469036366","0.1","B"
"0.498318052609197","0.2","B"
"1.87133845004509","0.3","B"
"3.56937623196041","0.4","B"
"3.84218316509504","0.5","B"
"0.0821020019528906","0","C"
"0.273378456205733","0.1","C"
"0.494594469143496","0.2","C"
"2.64493973164356","0.3","C"
"4.34474732582898","0.4","C"
"4.75810369504356","0.5","C"
"0.0389026448726584","0","A"
"0.118159570436087","0.1","A"
"0.0986088004010286","0.2","A"
"0.54895605526049","0.3","A"
"0.911464106493302","0.4","A"
"1.62301393031083","0.5","A"
"0.0390147429716306","0","B"
"0.190603955467386","0.1","B"
"0.367328683222691","0.2","B"
"2.01955336370425","0.3","B"
"3.00629801035678","0.4","B"
"6.25153228380572","0.5","B"
"0.100054686400604","0","C"
"0.40789016595745","0.1","C"
"0.307984994990193","0.2","C"
"2.18897784241303","0.3","C"
"3.63075643738913","0.4","C"
"6.49158891306651","0.5","C"
"0.146942416387892","0","A"
"0.0456337308591052","0.1","A"
"0.235219065440677","0.2","A"
"0.386709560484476","0.3","A"
"0.788850061995297","0.4","A"
"1.18672132459854","0.5","A"
"0.170579437455428","0","B"
"0.165335027211465","0.1","B"
"0.533378355595351","0.2","B"
"1.49371404346851","0.3","B"
"2.41380545730302","0.4","B"
"3.7006834413602","0.5","B"
"0.388427692198599","0","C"
"0.124213291431999","0.1","C"
"0.858323712265063","0.2","C"
"1.52751738919908","0.3","C"
"3.16284081610364","0.4","C"
"4.6318004604387","0.5","C"
"0.0204890097636714","0","A"
"0.0794440979646055","0.1","A"
"0.30688966875944","0.2","A"
"0.521205526539574","0.3","A"
"0.905252711168335","0.4","A"
"1.12477051793581","0.5","A"
"0.0260703403573723","0","B"
"0.0772739761968527","0.1","B"
"0.580458290405338","0.2","B"
"1.13701067949523","0.3","B"
"2.75876975959649","0.4","B"
"2.85662261980496","0.5","B"
"0.0534111911660204","0","C"
"0.219822622341265","0.1","C"
"1.04688325759374","0.2","C"
"2.00998402708934","0.3","C"
"3.54174599331963","0.4","C"
"4.30924969957853","0.5","C"
"0.0426328778269599","0","A"
"0.0355023838530043","0.1","A"
"0.214177132524555","0.2","A"
"0.384757917749513","0.3","A"
"0.982096748915764","0.4","A"
"1.8116828638986","0.5","A"
"0.0652322358911986","0","B"
"0.108749648789951","0.1","B"
"0.765349997528245","0.2","B"
"1.17291646734753","0.3","B"
"3.95898600107196","0.4","B"
"5.5911272464788","0.5","B"
"0.111900978830612","0","C"
"0.0947502005743594","0.1","C"
"0.807109694699282","0.2","C"
"1.5130535349674","0.3","C"
"3.975749198087","0.4","C"
"7.1978959776358","0.5","C"
"0.0239051381461092","0","A"
"0.123408812966052","0.1","A"
"0.32002689144861","0.2","A"
"0.442729094962532","0.3","A"
"0.620155938516439","0.4","A"
"0.995816863828052","0.5","A"
"0.024303350512941","0","B"
"0.311431557244113","0.1","B"
"0.649472452324781","0.2","B"
"0.870104087923638","0.3","B"
"1.18455493946573","0.4","B"
"3.03964783224615","0.5","B"
"0.061142202685562","0","C"
"0.431652955195556","0.1","C"
"1.14193280491648","0.2","C"
"1.72785584851951","0.3","C"
"2.34657200222081","0.4","C"
"3.81855728945631","0.5","C"
"0.0766008603098946","0","A"
"0.0740928856251863","0.1","A"
"0.499345131327539","0.2","A"
"0.829146237139782","0.3","A"
"0.913081481180915","0.4","A"
"1.2185395554325","0.5","A"
"0.0797361246206102","0","B"
"0.0702774064324849","0.1","B"
"1.23407134932494","0.2","B"
"3.00850680530383","0.3","B"
"2.85402954649143","0.4","B"
"4.19928805090409","0.5","B"
"0.196527577908073","0","C"
"0.21488759344253","0.1","C"
"1.97198506073496","0.2","C"
"3.20764490985782","0.3","C"
"3.56752918294071","0.4","C"
"4.79013740525274","0.5","C"
"0.0339089572032996","0","A"
"0.123759476121157","0.1","A"
"0.140969433729526","0.2","A"
"0.474780486820072","0.3","A"
"0.607311209275906","0.4","A"
"1.38996757220411","0.5","A"
"0.0758883978150578","0","B"
"0.171448445967859","0.1","B"
"0.393473175723496","0.2","B"
"0.987831244683785","0.3","B"
"1.76862380425765","0.4","B"
"4.13096896388823","0.5","B"
"0.0871996011811832","0","C"
"0.444212181841426","0.1","C"
"0.539502268091421","0.2","C"
"1.78808684368038","0.3","C"
"2.45659274350834","0.4","C"
"5.39105494954757","0.5","C"
"0.0454730942253342","0","A"
"0.0399780356695114","0.1","A"
"0.0863328491817967","0.2","A"
"0.451621751714687","0.3","A"
"0.962354184225171","0.4","A"
"1.43220824464273","0.5","A"
"0.168375626165157","0","B"
"0.0468906712384548","0.1","B"
"0.0821877330348925","0.2","B"
"1.54201976034146","0.3","B"
"2.42391724802523","0.4","B"
"4.62663921891471","0.5","B"
"0.121714545982626","0","C"
"0.131464677636742","0.1","C"
"0.253656360225566","0.2","C"
"1.80378358521367","0.3","C"
"3.75448602195336","0.4","C"
"5.62117976844181","0.5","C"
"0.0460482564468919","0","A"
"0.148986944603631","0.1","A"
"0.283699037690497","0.2","A"
"0.389489746836819","0.3","A"
"1.0577599157327","0.4","A"
"1.46947211111713","0.5","A"
"0.0495805775454324","0","B"
"0.455373907549189","0.1","B"
"1.10203845319921","0.2","B"
"1.52972507894952","0.3","B"
"3.42949478200029","0.4","B"
"5.12421640703174","0.5","B"
"0.124957889351264","0","C"
"0.487227255567871","0.1","C"
"1.06096744396133","0.2","C"
"1.45120395360261","0.3","C"
"4.18924412019216","0.4","C"
"5.79780014252107","0.5","C"
"0.0417550142935072","0","A"
"0.167281798219053","0.1","A"
"0.195993985581763","0.2","A"
"0.421678367339457","0.3","A"
"1.10464157534849","0.4","A"
"1.56529627930528","0.5","A"
"0.0938229830798008","0","B"
"0.236992005258311","0.1","B"
"0.473981118722183","0.2","B"
"1.14398597891605","0.3","B"
"3.34083467784581","0.4","B"
"5.05999880591416","0.5","B"
"0.124176876557348","0","C"
"0.585875620259519","0.1","C"
"0.715518992599811","0.2","C"
"1.69119132641747","0.3","C"
"4.37972179332093","0.4","C"
"6.20202589911973","0.5","C"
"0.0488960430491289","0","A"
"0.10725348345276","0.1","A"
"0.134283755446865","0.2","A"
"0.33237045441748","0.3","A"
"0.954571644210943","0.4","A"
"1.92544085115014","0.5","A"
"0.0751446960821621","0","B"
"0.196785258336209","0.1","B"
"0.530173931363617","0.2","B"
"0.933799748961846","0.3","B"
"2.7457461080824","0.4","B"
"6.1863811113226","0.5","B"
"0.125904081585435","0","C"
"0.355861270569484","0.1","C"
"0.480255325562972","0.2","C"
"1.27819620913204","0.3","C"
"3.75651575662657","0.4","C"
"7.7392920106104","0.5","C"
"0.106999484330227","0","A"
"0.0737373884633274","0.1","A"
"0.137101513892288","0.2","A"
"0.469097514600772","0.3","A"
"0.758286964832505","0.4","A"
"1.65186875265676","0.5","A"
"0.124780204561505","0","B"
"0.183853546816409","0.1","B"
"0.450083476422809","0.2","B"
"0.754094296593084","0.3","B"
"2.61335050000287","0.4","B"
"5.30640126723821","0.5","B"
"0.272046749284779","0","C"
"0.244458631593269","0.1","C"
"0.527641228010539","0.2","C"
"1.80064411941773","0.3","C"
"2.96878961507921","0.4","C"
"6.27475583764929","0.5","C"
"0.00356126593062005","0","A"
"0.0707417448387331","0.1","A"
"0.222231860264097","0.2","A"
"0.359472495845971","0.3","A"
"1.09014252795814","0.4","A"
"1.53983736824869","0.5","A"
"0.00394065027297788","0","B"
"0.162633996903508","0.1","B"
"0.610117871805133","0.2","B"
"0.945034706275006","0.3","B"
"3.18553594329813","0.4","B"
"4.93313685714052","0.5","B"
"0.00863824449520919","0","C"
"0.243798957940831","0.1","C"
"0.873999334238608","0.2","C"
"1.44653933528983","0.3","C"
"4.25533016001902","0.4","C"
"6.00708089309453","0.5","C"
"0.0564303774121182","0","A"
"0.0861432837304393","0.1","A"
"0.314885395983228","0.2","A"
"0.379285527628226","0.3","A"
"1.02604845877571","0.4","A"
"1.08120081717167","0.5","A"
"0.0620194658603585","0","B"
"0.395882174354764","0.1","B"
"1.11991312073769","0.2","B"
"1.60935144471786","0.3","B"
"3.3970029888665","0.4","B"
"3.04758689866672","0.5","B"
"0.159437577710421","0","C"
"0.289826941036299","0.1","C"
"1.21022570716733","0.2","C"
"1.40642266311946","0.3","C"
"4.06952160410816","0.4","C"
"4.30681188552402","0.5","C"
"0.0461180340852849","0","A"
"0.0885314692072403","0.1","A"
"0.376572124910338","0.2","A"
"0.571164145773307","0.3","A"
"0.798653224791278","0.4","A"
"1.39544815850211","0.5","A"
"0.153056456258949","0","B"
"0.219437574701786","0.1","B"
"0.923891839282531","0.2","B"
"1.60701974871251","0.3","B"
"2.38121355248128","0.4","B"
"4.48429712102661","0.5","B"
"0.149203338285209","0","C"
"0.311745805329266","0.1","C"
"1.48811942815982","0.2","C"
"2.21197522108517","0.3","C"
"3.22121525439028","0.4","C"
"5.57005992439294","0.5","C"
"0.0970515222107834","0","A"
"0.0889241938363307","0.1","A"
"0.300493689574284","0.2","A"
"0.702294427287437","0.3","A"
"0.874329153579069","0.4","A"
"1.60159227967283","0.5","A"
"0.0971037732944981","0","B"
"0.398180711921879","0.1","B"
"0.601450695995413","0.2","B"
"2.16821263247403","0.3","B"
"2.6900747755563","0.4","B"
"3.97999814007529","0.5","B"
"0.250241353532149","0","C"
"0.32439351305105","0.1","C"
"1.14516604744313","0.2","C"
"2.79650184842987","0.3","C"
"3.53072579199484","0.4","C"
"6.37927157882793","0.5","C"
"0.0605182886259383","0","A"
"0.116574995358068","0.1","A"
"0.289864624297219","0.2","A"
"0.443042256411979","0.3","A"
"0.908893704251314","0.4","A"
"1.25606591402235","0.5","A"
"0.117070212235046","0","B"
"0.174433340122516","0.1","B"
"0.909777208551546","0.2","B"
"1.29105314428919","0.3","B"
"3.07261591641242","0.4","B"
"3.13536972972123","0.5","B"
"0.173536260726136","0","C"
"0.367967178364935","0.1","C"
"1.12437615749385","0.2","C"
"1.72482004499897","0.3","C"
"3.54661081523589","0.4","C"
"4.92180915396056","0.5","C"
"0.012103107448205","0","A"
"0.0881502575773713","0.1","A"
"0.154616786110845","0.2","A"
"0.45680498877754","0.3","A"
"0.991359435773479","0.4","A"
"1.17159402043368","0.5","A"
"0.0212894637350308","0","B"
"0.158015585343636","0.1","B"
"0.468425695404876","0.2","B"
"1.33578251665486","0.3","B"
"3.71524404703465","0.4","B"
"4.53690710451432","0.5","B"
"0.0309659962600232","0","C"
"0.284173765965758","0.1","C"
"0.603783737647805","0.2","C"
"1.79061991777754","0.3","C"
"3.79655524139842","0.4","C"
"4.66926771101453","0.5","C"
"0.154798683613702","0","A"
"0.0941831966302765","0.1","A"
"0.286819811372761","0.2","A"
"0.539082254547882","0.3","A"
"0.443027265404556","0.4","A"
"1.19614846108527","0.5","A"
"0.160102711623558","0","B"
"0.0950654107096319","0.1","B"
"1.26874830635999","0.2","B"
"1.03060837169138","0.3","B"
"1.13266210910035","0.4","B"
"3.90996002794473","0.5","B"
"0.398526251456035","0","C"
"0.309278862470984","0.1","C"
"1.0822870112008","0.2","C"
"1.98243176046669","0.3","C"
"1.65635656489319","0.4","C"
"4.76598058943491","0.5","C"
"0.0275740255511667","0","A"
"0.0765080414729495","0.1","A"
"0.414663477601578","0.2","A"
"0.432290513925994","0.3","A"
"0.96931613231067","0.4","A"
"1.4362877011932","0.5","A"
"0.0320382810747468","0","B"
"0.141925399298827","0.1","B"
"1.14050767683772","0.2","B"
"1.58162470410915","0.3","B"
"3.55054061240821","0.4","B"
"4.15719947051316","0.5","B"
"0.0710077545953595","0","C"
"0.272136776404174","0.1","C"
"1.59726659585921","0.2","C"
"1.74344177912795","0.3","C"
"3.77111779029972","0.4","C"
"5.83654809052636","0.5","C"
"0.0247729263964622","0","A"
"0.143775056003187","0.1","A"
"0.174228292287903","0.2","A"
"0.439198240242455","0.3","A"
"1.0478557800845","0.4","A"
"1.35472635595366","0.5","A"
"0.0379285045610633","0","B"
"0.263877403532221","0.1","B"
"0.778059558669199","0.2","B"
"1.53653822186606","0.3","B"
"3.85396541531652","0.4","B"
"4.01772559634564","0.5","B"
"0.063829458891099","0","C"
"0.490184191605551","0.1","C"
"0.634685442540859","0.2","C"
"1.65877401186932","0.3","C"
"4.13682722554404","0.4","C"
"5.50681992251298","0.5","C"
"0.0488447389715932","0","A"
"0.0380362202990085","0.1","A"
"0.263030444580126","0.2","A"
"0.387469040850072","0.3","A"
"0.795706220457027","0.4","A"
"1.34846992911414","0.5","A"
"0.0946962001889342","0","B"
"0.0575918049883014","0.1","B"
"0.759951033205318","0.2","B"
"1.51084310091448","0.3","B"
"2.6396452646957","0.4","B"
"5.52672000972774","0.5","B"
"0.168870529676923","0","C"
"0.114176524353487","0.1","C"
"1.05638010176092","0.2","C"
"1.51454202250824","0.3","C"
"3.16102969530314","0.4","C"
"5.3847140097481","0.5","C"
"0.0938219072671654","0","A"
"0.0713130125813685","0.1","A"
"0.228233489602569","0.2","A"
"0.443710331859166","0.3","A"
"1.03901192778714","0.4","A"
"1.06741538549528","0.5","A"
"0.0933428406749629","0","B"
"0.11253420298057","0.1","B"
"0.518279485172318","0.2","B"
"1.86017457818757","0.3","B"
"2.46100445304316","0.4","B"
"3.75701892990394","0.5","B"
"0.257664566614874","0","C"
"0.218685369414565","0.1","C"
"0.810935343699424","0.2","C"
"1.7285833079202","0.3","C"
"4.01504480969194","0.4","C"
"4.18297755333359","0.5","C"
"0.0616493476498058","0","A"
"0.114608846563617","0.1","A"
"0.238159832120974","0.2","A"
"0.44294911413107","0.3","A"
"0.95599782250367","0.4","A"
"1.47238621078195","0.5","A"
"0.125866004507663","0","B"
"0.11535527912362","0.1","B"
"0.612410579221327","0.2","B"
"1.51331912378837","0.3","B"
"3.39030205250906","0.4","B"
"5.4019757068615","0.5","B"
"0.156210859001418","0","C"
"0.305883152711895","0.1","C"
"0.877926515771619","0.2","C"
"1.68080765882189","0.3","C"
"3.83562018789836","0.4","C"
"5.8032636721311","0.5","C"
"0.0251059940431146","0","A"
"0.115054825582814","0.1","A"
"0.292258349733876","0.2","A"
"0.380542930728409","0.3","A"
"0.827650158649813","0.4","A"
"1.14213575039653","0.5","A"
"0.0355507913511056","0","B"
"0.286281714035714","0.1","B"
"0.802634144330685","0.2","B"
"0.97149877946298","0.3","B"
"2.67649309392517","0.4","B"
"3.11093070547843","0.5","B"
"0.073797454793392","0","C"
"0.430077181327085","0.1","C"
"1.10753931237293","0.2","C"
"1.42949434842198","0.3","C"
"3.32491755799017","0.4","C"
"4.48056712325554","0.5","C"
"0.0437171388938805","0","A"
"0.171963976176291","0.1","A"
"0.195066004293377","0.2","A"
"0.49307941591457","0.3","A"
"0.853277868460428","0.4","A"
"1.27468781066947","0.5","A"
"0.045782256676097","0","B"
"0.166647727395398","0.1","B"
"0.775766454751349","0.2","B"
"1.21019837652118","0.3","B"
"3.3005136244925","0.4","B"
"4.71879469116566","0.5","B"
"0.152355433953692","0","C"
"0.531095247705324","0.1","C"
"0.721725852821601","0.2","C"
"1.8041154384273","0.3","C"
"3.34576437985118","0.4","C"
"5.04159498758741","0.5","C"
"0.0533475835002973","0","A"
"0.0805023497737962","0.1","A"
"0.17645342773488","0.2","A"
"0.432025523098598","0.3","A"
"0.679036618798515","0.4","A"
"1.24640234552385","0.5","A"
"0.118388791405521","0","B"
"0.193420135532101","0.1","B"
"0.222076938774091","0.2","B"
"1.46745816247069","0.3","B"
"2.05040841324624","0.4","B"
"4.70149141232455","0.5","B"
"0.167094840205822","0","C"
"0.303478468432141","0.1","C"
"0.597446567865558","0.2","C"
"1.64477973790165","0.3","C"
"2.7256206042806","0.4","C"
"5.06307447110343","0.5","C"
"0.0287153592738234","0","A"
"0.0223200302869369","0.1","A"
"0.317621595753285","0.2","A"
"0.463628761141088","0.3","A"
"0.895129280447611","0.4","A"
"1.2104232663645","0.5","A"
"0.0601374941986338","0","B"
"0.0225189302691879","0.1","B"
"1.08137726874074","0.2","B"
"1.6601340851426","0.3","B"
"2.52970815770378","0.4","B"
"4.46739502913822","0.5","B"
"0.0741853672709347","0","C"
"0.0626557160916839","0.1","C"
"1.22036729561791","0.2","C"
"1.86292220801474","0.3","C"
"3.49467382033748","0.4","C"
"4.75965410142299","0.5","C"
"0.0573010917177319","0","A"
"0.0515444567382795","0.1","A"
"0.308157151981147","0.2","A"
"0.490560272079836","0.3","A"
"0.581391861753753","0.4","A"
"1.35859068390737","0.5","A"
"0.0588557221445552","0","B"
"0.175141090423644","0.1","B"
"1.05643770485858","0.2","B"
"1.47926428416983","0.3","B"
"2.08333044462708","0.4","B"
"5.0237622938621","0.5","B"
"0.157461652949309","0","C"
"0.181202988729136","0.1","C"
"1.24054314894271","0.2","C"
"1.87326226604986","0.3","C"
"2.18842056693341","0.4","C"
"5.52298977010908","0.5","C"
"0.0700181889318769","0","A"
"0.0901600314858237","0.1","A"
"0.16749677694604","0.2","A"
"0.330789929949811","0.3","A"
"0.997886937897552","0.4","A"
"1.92980282218363","0.5","A"
"0.0915196956524862","0","B"
"0.338370004064026","0.1","B"
"0.608747878222913","0.2","B"
"0.825654113922173","0.3","B"
"1.93625558739358","0.4","B"
"7.34755905562512","0.5","B"
"0.179595131180988","0","C"
"0.316665021121109","0.1","C"
"0.651449578360851","0.2","C"
"1.25933393369489","0.3","C"
"3.86764862712998","0.4","C"
"7.75709892585032","0.5","C"
"0.0171954072280354","0","A"
"0.094456886825498","0.1","A"
"0.0873530156323147","0.2","A"
"0.198120923375783","0.3","A"
"0.959414713690478","0.4","A"
"1.01801827307301","0.5","A"
"0.0206580499294633","0","B"
"0.346564170828676","0.1","B"
"0.139128706935265","0.2","B"
"0.502443740568333","0.3","B"
"3.48944979849771","0.4","B"
"3.23517246848666","0.5","B"
"0.0455727790123172","0","C"
"0.343973872859816","0.1","C"
"0.314478859848483","0.2","C"
"0.770092030378226","0.3","C"
"3.93747657640831","0.4","C"
"4.14851586686292","0.5","C"
"0.0463845964230009","0","A"
"0.234845476930301","0.1","A"
"0.390013720551727","0.2","A"
"0.833611353833461","0.3","A"
"0.81263897581022","0.4","A"
"1.38423373517349","0.5","A"
"0.0609930403815655","0","B"
"0.725213194240847","0.1","B"
"1.35873201918354","0.2","B"
"1.80697163507765","0.3","B"
"2.78751064429928","0.4","B"
"3.65307964141727","0.5","B"
"0.11672557571764","0","C"
"0.861522923373694","0.1","C"
"1.52077204289768","0.2","C"
"3.25426797134191","0.3","C"
"3.1785848035019","0.4","C"
"5.52542716666803","0.5","C"
"0.0755797623902004","0","A"
"0.137214537306317","0.1","A"
"0.222724255187807","0.2","A"
"0.587433850350645","0.3","A"
"0.572433825914484","0.4","A"
"1.23416126052111","0.5","A"
"0.0870674652675666","0","B"
"0.189976065558774","0.1","B"
"0.540620805624236","0.2","B"
"1.96266791291205","0.3","B"
"1.37067356955515","0.4","B"
"4.9925198213241","0.5","B"
"0.201393957409445","0","C"
"0.416739211988524","0.1","C"
"0.816124780366067","0.2","C"
"2.26568131852743","0.3","C"
"2.27118512220281","0.4","C"
"5.06996673953382","0.5","C"
"0.0416901402514489","0","A"
"0.0905081253498642","0.1","A"
"0.414429718402609","0.2","A"
"0.489120847154641","0.3","A"
"0.902503969473563","0.4","A"
"1.13798451777599","0.5","A"
"0.0402457968277891","0","B"
"0.209740164966457","0.1","B"
"1.03985798818555","0.2","B"
"1.34567458058594","0.3","B"
"3.27845768441926","0.4","B"
"3.87786357010182","0.5","B"
"0.116316730048894","0","C"
"0.332785234273145","0.1","C"
"1.66076925340566","0.2","C"
"1.89157526853263","0.3","C"
"3.61090510948067","0.4","C"
"4.44699442478522","0.5","C"
"0.0499907779395171","0","A"
"0.0782912301245006","0.1","A"
"0.156019564071347","0.2","A"
"0.611215030704038","0.3","A"
"1.01688962176718","0.4","A"
"1.30634383149889","0.5","A"
"0.0528893605884924","0","B"
"0.341648733536958","0.1","B"
"0.645259186726793","0.2","B"
"2.0390486421003","0.3","B"
"3.18291170830706","0.4","B"
"3.82841719878108","0.5","B"
"0.143341620889517","0","C"
"0.249264172624706","0.1","C"
"0.550889756653049","0.2","C"
"2.40534372727382","0.3","C"
"4.08023100016814","0.4","C"
"5.20785547024498","0.5","C"
"0.0501662820718635","0","A"
"0.101792955167375","0.1","A"
"0.211167275747097","0.2","A"
"0.388116047704253","0.3","A"
"0.880025919907038","0.4","A"
"1.34009562380632","0.5","A"
"0.12436481200922","0","B"
"0.360283170280138","0.1","B"
"1.05217898307161","0.2","B"
"1.43270707337517","0.3","B"
"2.45859986470898","0.4","B"
"3.92938446814191","0.5","B"
"0.130276773012962","0","C"
"0.310455641965991","0.1","C"
"0.770013551447276","0.2","C"
"1.46977910458389","0.3","C"
"3.41555183190693","0.4","C"
"5.25474588223112","0.5","C"
"0.028489276319324","0","A"
"0.0380025347348471","0.1","A"
"0.291171308384004","0.2","A"
